Phase1,Phase2
0.04445147514343262,0.0696406364440918
0.04488706588745117,0.06944608688354492
0.04438376426696777,0.06944561004638672
0.04477977752685547,0.06942200660705566
0.04472017288208008,0.0694427490234375
0.044673919677734375,0.06891822814941406
0.044587135314941406,0.06955385208129883
0.03909134864807129,0.06975173950195312
0.0395207405090332,0.06943869590759277
0.04476332664489746,0.06955981254577637
0.04470682144165039,0.06942939758300781
0.04454851150512695,0.06977605819702148
0.044573307037353516,0.06943988800048828
0.04501008987426758,0.06927704811096191
0.04465913772583008,0.06940770149230957
0.0448153018951416,0.06921005249023438
0.03861641883850098,0.06984233856201172
0.04292702674865723,0.06764864921569824
0.044751882553100586,0.06873226165771484
0.04456210136413574,0.06897997856140137
0.044646501541137695,0.06952285766601562
0.04469704627990723,0.06930136680603027
0.044745445251464844,0.0694279670715332
0.044652700424194336,0.06916928291320801
0.038820505142211914,0.06964778900146484
0.03802776336669922,0.06812286376953125
0.04462885856628418,0.06862592697143555
0.04453611373901367,0.06909680366516113
0.04454159736633301,0.069183349609375
0.04471898078918457,0.06955122947692871
0.04458165168762207,0.06940627098083496
0.044696807861328125,0.06947183609008789
0.04459667205810547,0.06937408447265625
0.04471588134765625,0.06934690475463867
0.03899741172790527,0.0696096420288086
0.04290509223937988,0.07191252708435059
0.04592418670654297,0.06833004951477051
0.04465174674987793,0.06913590431213379
0.057814598083496094,0.08986115455627441
0.0377500057220459,0.06823229789733887
0.04452395439147949,0.06911325454711914
0.04479694366455078,0.06919264793395996
0.04460597038269043,0.06929278373718262
0.04452943801879883,0.06933832168579102
0.04472970962524414,0.06943297386169434
0.04473686218261719,0.06940960884094238
0.044417381286621094,0.06994032859802246
0.03817296028137207,0.0675351619720459
0.04106879234313965,0.06790757179260254
0.04405808448791504,0.06868100166320801
0.04399704933166504,0.06928300857543945
0.04397130012512207,0.0674591064453125
0.04402041435241699,0.0687873363494873
0.044162750244140625,0.06938481330871582
0.04402780532836914,0.0672914981842041
0.03765153884887695,0.06861186027526855
0.038076162338256836,0.06823396682739258
0.044122934341430664,0.06925153732299805
0.0441131591796875,0.06929683685302734
0.043828487396240234,0.0673367977142334
0.04392719268798828,0.06902360916137695
0.04401564598083496,0.06934452056884766
0.04423785209655762,0.06954145431518555
0.04418754577636719,0.0675504207611084
0.04417085647583008,0.06873917579650879
0.04390287399291992,0.06938910484313965
0.04411172866821289,0.06960368156433105
0.04232382774353027,0.06860518455505371
0.04414772987365723,0.0690755844116211
0.044271230697631836,0.06934618949890137
0.04399418830871582,0.06752777099609375
0.04415249824523926,0.06872773170471191
0.04429793357849121,0.06953978538513184
0.04409980773925781,0.0692744255065918
0.044127464294433594,0.06752443313598633
0.044127464294433594,0.06877446174621582
0.04429960250854492,0.06923508644104004
0.03768420219421387,0.06794261932373047
0.040915489196777344,0.06804728507995605
0.04413604736328125,0.06905770301818848
0.04398345947265625,0.06923246383666992
0.04385638236999512,0.06737852096557617
0.04407095909118652,0.06899261474609375
0.04431653022766113,0.06928086280822754
0.044090986251831055,0.06944870948791504
0.04409623146057129,0.06762218475341797
0.0438990592956543,0.06880354881286621
0.03844618797302246,0.06744766235351562
0.043532371520996094,0.06905817985534668
0.04421257972717285,0.06931781768798828
0.04397249221801758,0.06739592552185059
0.04422450065612793,0.06867480278015137
0.045993804931640625,0.0686490535736084
0.04456686973571777,0.06907033920288086
0.04465007781982422,0.06936788558959961
0.042211055755615234,0.09498071670532227
0.04471302032470703,0.06995081901550293
0.04460597038269043,0.06994271278381348
0.044693708419799805,0.0697171688079834
0.04463624954223633,0.06964540481567383
0.044786691665649414,0.06946206092834473
0.04456496238708496,0.06956028938293457
0.044692277908325195,0.0693809986114502
0.03874087333679199,0.07086706161499023
0.037828683853149414,0.06795287132263184
0.044521331787109375,0.06878018379211426
0.04453015327453613,0.0692300796508789
0.04446768760681152,0.06928157806396484
0.04449319839477539,0.06947660446166992
0.044840335845947266,0.06931710243225098
0.04468178749084473,0.0696725845336914
0.04433131217956543,0.0693058967590332
0.044652462005615234,0.06957030296325684
0.04473519325256348,0.06943154335021973
0.04466819763183594,0.06964349746704102
0.04484295845031738,0.06925511360168457
0.04459404945373535,0.06962895393371582
0.04482531547546387,0.06964302062988281
0.03899359703063965,0.06945610046386719
0.04097461700439453,0.06920385360717773
0.044829607009887695,0.06931734085083008
0.04481816291809082,0.06939911842346191
0.04454660415649414,0.06948590278625488
0.04481244087219238,0.06937670707702637
0.04481768608093262,0.06934905052185059
0.04467296600341797,0.06951141357421875
0.044500112533569336,0.06943750381469727
0.038954973220825195,0.07010293006896973
0.04319262504577637,0.07003283500671387
0.044905900955200195,0.06975531578063965
0.04494738578796387,0.06958985328674316
0.044792890548706055,0.06945490837097168
0.0447237491607666,0.06944680213928223
0.04466867446899414,0.06950092315673828
0.0389857292175293,0.07012009620666504
0.03981733322143555,0.06954550743103027
0.04474282264709473,0.06935286521911621
0.04481768608093262,0.06944465637207031
0.044768571853637695,0.06934165954589844
0.044744014739990234,0.06940937042236328
0.04479694366455078,0.06928491592407227
0.044790029525756836,0.06933212280273438
0.03869462013244629,0.06988286972045898
0.0420527458190918,0.06859230995178223
0.044567108154296875,0.0691378116607666
0.04468131065368652,0.06929278373718262
0.04212069511413574,0.06816959381103516
0.03762197494506836,0.0698096752166748
0.04497790336608887,0.06934428215026855
0.044681549072265625,0.06986546516418457
0.04485940933227539,0.06901431083679199
0.044469594955444336,0.06940102577209473
0.04486417770385742,0.06940364837646484
0.04479193687438965,0.06923604011535645
0.04465436935424805,0.06956863403320312
0.04471635818481445,0.06959414482116699
0.04499459266662598,0.06939101219177246
0.04462599754333496,0.06934595108032227
0.04479098320007324,0.06949520111083984
0.04467344284057617,0.06967473030090332
0.04508543014526367,0.06926488876342773
0.04486656188964844,0.06939983367919922
0.04472804069519043,0.06925463676452637
0.04470396041870117,0.06939506530761719
0.044881582260131836,0.0692899227142334
0.04478263854980469,0.03928422927856445
0.044910430908203125,0.06952834129333496
0.044714927673339844,0.06948995590209961
0.04461097717285156,0.06947135925292969
0.044619083404541016,0.06955623626708984
0.04511380195617676,0.06936264038085938
0.04485011100769043,0.06932616233825684
0.044785499572753906,0.0691840648651123
0.04452157020568848,0.06942987442016602
0.044968366622924805,0.06944465637207031
0.044794559478759766,0.06915879249572754
0.04468250274658203,0.06926822662353516
0.04487252235412598,0.06917047500610352
0.04486083984375,0.06933331489562988
0.04471993446350098,0.06956863403320312
0.04465007781982422,0.06939339637756348
0.044408321380615234,0.06948590278625488
0.044586181640625,0.06964898109436035
0.04460549354553223,0.06971049308776855
0.0447080135345459,0.06942915916442871
0.04442644119262695,0.06971144676208496
0.0446629524230957,0.0695486068725586
0.04471850395202637,0.06944990158081055
0.0445408821105957,0.06943130493164062
0.0446016788482666,0.06972646713256836
0.04461526870727539,0.06928253173828125
0.04456448554992676,0.0697479248046875
0.044797658920288086,0.06955933570861816
0.04458045959472656,0.06975078582763672
0.044733524322509766,0.06962180137634277
0.04474520683288574,0.06986212730407715
0.0447239875793457,0.0692596435546875
0.04453229904174805,0.06950139999389648
0.04505515098571777,0.0691840648651123
0.044565439224243164,0.06952762603759766
0.04481840133666992,0.06934022903442383
0.04458189010620117,0.0694427490234375
0.04508519172668457,0.06942057609558105
0.04456901550292969,0.0693197250366211
0.04483366012573242,0.06953883171081543
0.04451584815979004,0.06947040557861328
0.04486441612243652,0.06943249702453613
0.04476332664489746,0.06950592994689941
0.04486370086669922,0.0694265365600586
0.0445561408996582,0.06957650184631348
0.04481053352355957,0.06946182250976562
0.04485654830932617,0.06946849822998047
0.04485750198364258,0.06930398941040039
0.044698238372802734,0.06937074661254883
0.04497241973876953,0.06927609443664551
0.04484152793884277,0.06932735443115234
0.03563380241394043,0.06906723976135254
0.03812122344970703,0.06971216201782227
0.042160987854003906,0.06835722923278809
0.04493260383605957,0.06897640228271484
0.04476165771484375,0.06925320625305176
0.04469609260559082,0.06937646865844727
0.04482316970825195,0.06949543952941895
0.044876813888549805,0.06935977935791016
0.04488229751586914,0.06924176216125488
0.04458498954772949,0.0694584846496582
0.044759511947631836,0.06906819343566895
0.04476141929626465,0.06949353218078613
0.04499673843383789,0.06925845146179199
0.04470205307006836,0.06964111328125
0.04364514350891113,0.06964898109436035
0.03683972358703613,0.06887531280517578
0.04463815689086914,0.06921863555908203
0.04469108581542969,0.06936287879943848
0.04471087455749512,0.06923437118530273
0.044191837310791016,0.06931900978088379
0.044875383377075195,0.0697777271270752
0.04468965530395508,0.06947183609008789
0.04470396041870117,0.06965184211730957
0.03887200355529785,0.06964826583862305
0.042128801345825195,0.06854724884033203
0.04479622840881348,0.06900548934936523
0.044652462005615234,0.0692903995513916
0.04473757743835449,0.06931519508361816
0.044745683670043945,0.0691521167755127
0.04448580741882324,0.06945013999938965
0.04465031623840332,0.06956839561462402
0.04432058334350586,0.06944751739501953
0.038388729095458984,0.06806588172912598
0.040917396545410156,0.06806111335754395
0.04463982582092285,0.06875109672546387
0.04460787773132324,0.06937265396118164
0.04461240768432617,0.06939077377319336
0.04455208778381348,0.06930708885192871
0.044645071029663086,0.06947159767150879
0.0385584831237793,0.06765556335449219
0.042571306228637695,0.0695335865020752
0.04474234580993652,0.06949615478515625
0.044524192810058594,0.06942152976989746
0.044577836990356445,0.06937170028686523
0.044281721115112305,0.0696878433227539
0.04446744918823242,0.06972622871398926
0.0445249080657959,0.06975698471069336
0.044610023498535156,0.0691685676574707
0.039185285568237305,0.06737351417541504
0.044667959213256836,0.0689399242401123
0.04439353942871094,0.0693655014038086
0.04462003707885742,0.06934356689453125
0.04460906982421875,0.069244384765625
0.04445958137512207,0.069549560546875
0.04446220397949219,0.0672910213470459
0.04452085494995117,0.06766271591186523
0.03874516487121582,0.06921195983886719
0.04430556297302246,0.06981229782104492
0.04454684257507324,0.06971406936645508
0.04464864730834961,0.06889104843139648
0.044759511947631836,0.07000136375427246
0.04471707344055176,0.06744098663330078
0.04453706741333008,0.0686502456665039
0.044470787048339844,0.06735897064208984
0.0446627140045166,0.06963610649108887
0.04451608657836914,0.06977701187133789
0.04440665245056152,0.06978797912597656
0.03841710090637207,0.06831097602844238
0.04004812240600586,0.05952095985412598
0.04471778869628906,0.06851077079772949
0.04456901550292969,0.06759333610534668
0.04466724395751953,0.07005906105041504
0.044565439224243164,0.06743264198303223
0.04449343681335449,0.06841564178466797
0.04451727867126465,0.06896305084228516
0.04463696479797363,0.06890225410461426
0.044535160064697266,0.0695352554321289
0.03933835029602051,0.06696033477783203
0.03999209403991699,0.06844782829284668
0.04450535774230957,0.06712985038757324
0.044426918029785156,0.06786584854125977
0.044638633728027344,0.0679776668548584
0.04471254348754883,0.06929993629455566
0.04454374313354492,0.0675806999206543
0.03538918495178223,0.06800389289855957
0.038733482360839844,0.06872177124023438
0.04401826858520508,0.06722307205200195
0.04434609413146973,0.06742548942565918
0.044342041015625,0.06894421577453613
0.04482245445251465,0.06966543197631836
0.04470086097717285,0.06928730010986328
0.04455161094665527,0.06969380378723145
0.0445098876953125,0.06917119026184082
0.03828024864196777,0.06834244728088379
0.04255318641662598,0.06720948219299316
0.04458761215209961,0.05896949768066406
0.044603824615478516,0.06870651245117188
0.04485893249511719,0.06713676452636719
0.04466867446899414,0.0679020881652832
0.0447077751159668,0.06840229034423828
0.04492473602294922,0.06911730766296387
0.044733524322509766,0.06753396987915039
0.044775962829589844,0.06994175910949707
0.03810739517211914,0.06821775436401367
0.04455685615539551,0.06674838066101074
0.044776201248168945,0.06768631935119629
0.044656991958618164,0.06684494018554688
0.044728994369506836,0.06979584693908691
0.04466986656188965,0.06957387924194336
0.04450631141662598,0.06903672218322754
0.04470181465148926,0.069854736328125
0.04466652870178223,0.06962347030639648
0.04444766044616699,0.06952905654907227
0.03792762756347656,0.0681302547454834
0.04389595985412598,0.06920766830444336
0.04473996162414551,0.06911849975585938
0.04453682899475098,0.06740093231201172
0.04460859298706055,0.06833076477050781
0.04433083534240723,0.06901240348815918
0.04459428787231445,0.06895160675048828
0.044534921646118164,0.06962752342224121
0.04446887969970703,0.06960344314575195
0.03895926475524902,0.06967830657958984
0.04109025001525879,0.06875157356262207
0.04446578025817871,0.06940340995788574
0.044716596603393555,0.06895828247070312
0.0445559024810791,0.06743645668029785
0.044626712799072266,0.06833314895629883
0.044538259506225586,0.06892538070678711
0.044287681579589844,0.06370997428894043
0.04465889930725098,0.06757283210754395
0.04456782341003418,0.0686185359954834
0.044576406478881836,0.06893038749694824
0.04472494125366211,0.06937885284423828
0.037940025329589844,0.06771111488342285
0.0431370735168457,0.06865310668945312
0.0446319580078125,0.06956982612609863
0.04445600509643555,0.06743073463439941
0.044587135314941406,0.06850123405456543
0.044669151306152344,0.06720876693725586
0.04473257064819336,0.07001733779907227
0.04458808898925781,0.06747865676879883
0.04462099075317383,0.06832456588745117
0.038073062896728516,0.06705355644226074
0.04089832305908203,0.067901611328125
0.04463505744934082,0.06708645820617676
0.04434943199157715,0.06701016426086426
0.044592857360839844,0.06880879402160645
0.04462552070617676,0.06761598587036133
0.04455375671386719,0.0676734447479248
0.04460954666137695,0.058644771575927734
0.04473614692687988,0.06901884078979492
0.0445103645324707,0.06742167472839355
0.04465126991271973,0.06779956817626953
0.044586181640625,0.0684516429901123
0.04450559616088867,0.06741762161254883
0.044550418853759766,0.06805896759033203
0.04464912414550781,0.06776547431945801
0.03847360610961914,0.06769967079162598
0.044100284576416016,0.05860638618469238
0.044648170471191406,0.06935429573059082
0.04461312294006348,0.06882548332214355
0.04445362091064453,0.06966948509216309
0.04467415809631348,0.06991052627563477
0.04461240768432617,0.06962251663208008
0.04468870162963867,0.06941461563110352
0.04457712173461914,0.06718587875366211
0.0445711612701416,0.06834053993225098
0.03870725631713867,0.06725454330444336
0.04228663444519043,0.06878137588500977
0.04463815689086914,0.06900215148925781
0.04434823989868164,0.06713056564331055
0.0415196418762207,0.06776714324951172
0.04447293281555176,0.06889891624450684
0.044635772705078125,0.06913018226623535
0.03883504867553711,0.0696558952331543
0.039044857025146484,0.06993675231933594
0.04472804069519043,0.06936788558959961
0.04452848434448242,0.0672602653503418
0.04480886459350586,0.06838870048522949
0.04459786415100098,0.06896114349365234
0.044638872146606445,0.06901168823242188
0.04458045959472656,0.06945133209228516
0.03939342498779297,0.0696418285369873
0.04233217239379883,0.06836676597595215
0.04448366165161133,0.06891131401062012
0.04478597640991211,0.0692143440246582
0.04461264610290527,0.06738996505737305
0.04463005065917969,0.06758761405944824
0.0443730354309082,0.06743144989013672
0.04465985298156738,0.0699002742767334
0.0445094108581543,0.06975817680358887
0.03876900672912598,0.06738090515136719
0.04141378402709961,0.06798124313354492
0.044725894927978516,0.06886863708496094
0.04473710060119629,0.06882333755493164
0.044589996337890625,0.06733036041259766
0.044883012771606445,0.06741976737976074
0.04456973075866699,0.06731986999511719
0.04464364051818848,0.06909537315368652
0.036414384841918945,0.06940054893493652
0.03908061981201172,0.06750226020812988
0.04099106788635254,0.06747770309448242
0.04473447799682617,0.06871366500854492
0.04479408264160156,0.06903505325317383
0.04452705383300781,0.06928586959838867
0.044626474380493164,0.06950163841247559
0.04469180107116699,0.06953287124633789
0.044704437255859375,0.06942439079284668
0.03799009323120117,0.06786918640136719
0.0415959358215332,0.0695793628692627
0.044712066650390625,0.06985116004943848
0.04456067085266113,0.06943368911743164
0.04440593719482422,0.06986141204833984
0.044722557067871094,0.06970095634460449
0.04468846321105957,0.06949186325073242
0.044568538665771484,0.0695960521697998
0.04482460021972656,0.06956982612609863
0.039071083068847656,0.06977319717407227
0.043209075927734375,0.06795048713684082
0.04461503028869629,0.06867003440856934
0.044679880142211914,0.06919407844543457
0.04442954063415527,0.06929636001586914
0.0446321964263916,0.06950950622558594
0.04474329948425293,0.06946635246276855
0.04462695121765137,0.06937313079833984
0.03858780860900879,0.06776237487792969
0.03963589668273926,0.06862354278564453
0.044682979583740234,0.06906628608703613
0.04484391212463379,0.06911969184875488
0.044640541076660156,0.06954288482666016
0.04471421241760254,0.06914138793945312
0.04474687576293945,0.06930708885192871
0.04452824592590332,0.06953072547912598
0.04464554786682129,0.06956171989440918
0.0447847843170166,0.06969380378723145
0.03873467445373535,0.06958794593811035
0.03888392448425293,0.06789016723632812
0.04466557502746582,0.06849002838134766
0.04462575912475586,0.06917047500610352
0.04436469078063965,0.06924176216125488
0.04467010498046875,0.0696263313293457
0.044478416442871094,0.06925177574157715
0.03716015815734863,0.06835794448852539
0.038840293884277344,0.06935667991638184
0.04388904571533203,0.06952047348022461
0.044653892517089844,0.06951665878295898
0.0446164608001709,0.06974291801452637
0.04449629783630371,0.06957316398620605
0.044684648513793945,0.06705665588378906
0.044609785079956055,0.06759500503540039
0.04465913772583008,0.06749224662780762
0.04480767250061035,0.07003426551818848
0.0388643741607666,0.06750845909118652
0.04066967964172363,0.06764006614685059
0.04475736618041992,0.06949853897094727
0.044675350189208984,0.0671224594116211
0.044435739517211914,0.0680243968963623
0.04446983337402344,0.06869745254516602
0.04438209533691406,0.06750249862670898
0.044573068618774414,0.0679769515991211
0.04476356506347656,0.06867241859436035
0.04476213455200195,0.06898903846740723
0.044647216796875,0.0673055648803711
0.03882575035095215,0.06839394569396973
0.041185855865478516,0.06813287734985352
0.04464101791381836,0.06891965866088867
0.04459190368652344,0.06893134117126465
0.044690847396850586,0.06948614120483398
0.044687509536743164,0.06941390037536621
0.04481148719787598,0.06891679763793945
0.04453754425048828,0.07021832466125488
0.03864598274230957,0.06745290756225586
0.04292774200439453,0.06895565986633301
0.04457998275756836,0.06752943992614746
0.044631004333496094,0.0680081844329834
0.04465055465698242,0.0684664249420166
0.04442882537841797,0.06929206848144531
0.04484915733337402,0.06949043273925781
0.044786691665649414,0.06956601142883301
0.03864741325378418,0.06987953186035156
0.042742013931274414,0.06734514236450195
0.044718027114868164,0.0674886703491211
0.044760942459106445,0.06738090515136719
0.04471755027770996,0.06871318817138672
0.044737815856933594,0.06906938552856445
0.044766902923583984,0.0690772533416748
0.044339895248413086,0.06884074211120605
0.03818058967590332,0.06815338134765625
0.039147138595581055,0.042729854583740234
0.04416823387145996,0.06218695640563965
0.044757843017578125,0.06897950172424316
0.044677019119262695,0.06718230247497559
0.04484295845031738,0.07000041007995605
0.044805288314819336,0.06972837448120117
0.044654130935668945,0.0695810317993164
0.044516563415527344,0.06963849067687988
0.038593292236328125,0.06790614128112793
0.040987253189086914,0.0596928596496582
0.04462146759033203,0.07011055946350098
0.044777631759643555,0.06735944747924805
0.04484748840332031,0.06801176071166992
0.04477953910827637,0.06880426406860352
0.04470038414001465,0.06945514678955078
0.04472637176513672,0.06953096389770508
0.04471564292907715,0.0690152645111084
0.044649600982666016,0.06961727142333984
0.03909754753112793,0.06991052627563477
0.042757272720336914,0.06806588172912598
0.044896602630615234,0.06856298446655273
0.04467892646789551,0.06746196746826172
0.044579505920410156,0.06936836242675781
0.04454541206359863,0.06792688369750977
0.044628143310546875,0.06883621215820312
0.044792890548706055,0.0687251091003418
0.04471015930175781,0.06933426856994629
0.04464530944824219,0.06948637962341309
0.03921985626220703,0.06963396072387695
0.041240692138671875,0.0689840316772461
0.04474782943725586,0.0688927173614502
0.04466652870178223,0.06736230850219727
0.04447460174560547,0.06810522079467773
0.044531822204589844,0.06752562522888184
0.04479217529296875,0.06899476051330566
0.04451799392700195,0.06913185119628906
0.04424023628234863,0.06778907775878906
0.04473471641540527,0.06868577003479004
0.04461240768432617,0.06758666038513184
0.04456377029418945,0.06981396675109863
0.03897714614868164,0.04949140548706055
0.04278087615966797,0.06868290901184082
0.04463315010070801,0.06730890274047852
0.044519662857055664,0.06778812408447266
0.04466104507446289,0.06860947608947754
0.04451704025268555,0.06879210472106934
0.04473066329956055,0.06941032409667969
0.044641971588134766,0.06902050971984863
0.044656991958618164,0.06940746307373047
0.037995338439941406,0.06782913208007812
0.03923368453979492,0.06786632537841797
0.044693946838378906,0.06946063041687012
0.0446169376373291,0.0688776969909668
0.04473376274108887,0.06762528419494629
0.04469180107116699,0.06867146492004395
0.04475975036621094,0.06905198097229004
0.04447507858276367,0.06866955757141113
0.04493093490600586,0.06966733932495117
0.039171695709228516,0.06766080856323242
0.04468488693237305,0.06831097602844238
0.044610023498535156,0.0689535140991211
0.044739484786987305,0.06742119789123535
0.04474020004272461,0.06989836692810059
0.04470682144165039,0.06953001022338867
0.04461336135864258,0.06692266464233398
0.044776201248168945,0.06856989860534668
0.044803619384765625,0.06919980049133301
0.044686317443847656,0.06749987602233887
0.04473733901977539,0.06985211372375488
0.03925681114196777,0.06998038291931152
0.041359901428222656,0.06908345222473145
0.04447579383850098,0.0692601203918457
0.044657230377197266,0.06948113441467285
0.04478120803833008,0.06724214553833008
0.044569969177246094,0.06738138198852539
0.044657230377197266,0.06754183769226074
0.044562339782714844,0.06731367111206055
0.04475808143615723,0.0686337947845459
0.044610023498535156,0.06912732124328613
0.03883242607116699,0.06963276863098145
0.042143821716308594,0.06830096244812012
0.04483604431152344,0.0690300464630127
0.04467582702636719,0.06922340393066406
0.0445406436920166,0.06745696067810059
0.04475569725036621,0.06743836402893066
0.04454660415649414,0.0687563419342041
0.04467177391052246,0.06900382041931152
0.0449981689453125,0.06949520111083984
0.03914952278137207,0.06954693794250488
0.038771867752075195,0.0693964958190918
0.04462432861328125,0.06983685493469238
0.044706106185913086,0.06963849067687988
0.04443979263305664,0.0672006607055664
0.04478955268859863,0.0685274600982666
0.0445864200592041,0.06916284561157227
0.04452109336853027,0.06748247146606445
0.04465222358703613,0.06788301467895508
0.04475593566894531,0.06869864463806152
0.04463624954223633,0.06745672225952148
0.03803205490112305,0.06862354278564453
0.04094219207763672,0.0682687759399414
0.04454493522644043,0.06890201568603516
